연번,상호,업종,법정동 주소
3733,강남원학사,고시원업,서울특별시 강남구 대치동 960-19
3734,제일골덴하우스,고시원업,서울특별시 강남구 개포동 1188-1
3735,잠자리고시원,고시원업,서울특별시 강남구 대치동 956-26
3736,인터텔,고시원업,서울특별시 강남구 대치동 950-6
3737,제니스원룸텔,고시원업,서울특별시 강남구 대치동 975-16
3738,이지리빙텔,고시원업,서울특별시 강남구 대치동 900-12
3739,이상명고시원,고시원업,서울특별시 강남구 역삼동 799-4
3740,유진골드프라자,고시원업,서울특별시 강남구 개포동 1240-6
3741,웰컴고시원,고시원업,서울특별시 강남구 대치동 961-11
3742,웰빙텔,고시원업,서울특별시 강남구 논현동 97-18
3743,웰빙텔 강남구청점,고시원업,서울특별시 강남구 논현동 111-28
3744,원일고시원,고시원업,서울특별시 강남구 역삼동 787
3745,우리들고시원,고시원업,서울특별시 강남구 개포동 186-9
3746,우동주고시원,고시원업,서울특별시 강남구 도곡동 546-4
3747,오투원룸텔,고시원업,서울특별시 강남구 논현동 197-21
3748,오투리빙텔,고시원업,서울특별시 강남구 대치동 945-21
3749,오투원룸텔,고시원업,서울특별시 강남구 도곡동 954-13
3750,id해피하우스,고시원업,서울특별시 강남구 논현동 78-19
3751,예빛하우스,고시원업,서울특별시 강남구 논현동 181-11
3752,에코하우스(역삼점),고시원업,서울특별시 강남구 역삼동 718-17
3753,에코하우스(신사점),고시원업,서울특별시 강남구 신사동 516-18
3754,에코하우스,고시원업,서울특별시 강남구 도곡동 552-14
3755,에이치원고시원,고시원업,서울특별시 강남구 논현동 130-27
3756,에비뉴힐리빙텔,고시원업,서울특별시 강남구 역삼동 646-22
3757,이 레지던스,고시원업,서울특별시 강남구 논현동 20
3758,이 레지던스,고시원업,서울특별시 강남구 논현동 20
3759,양재고시원,고시원업,서울특별시 강남구 도곡동 957-1
3760,앤하우스,고시원업,서울특별시 강남구 역삼동 834-62
3761,애플원룸텔,고시원업,서울특별시 강남구 역삼동 723-17
3762,아크로텔,고시원업,서울특별시 강남구 대치동 903-9
3763,아인스,고시원업,서울특별시 강남구 논현동 147-4
3764,아이엠티하우스,고시원업,서울특별시 강남구 역삼동 659-24
3765,아이비하우스,고시원업,서울특별시 강남구 역삼동 645-20
3766,I-리치하우스,고시원업,서울특별시 강남구 신사동 577-8
3767,아워플레이스,고시원업,서울특별시 강남구 개포동 186-12
3768,씨틸하우스 양재점,고시원업,서울특별시 강남구 도곡동 902-37
3769,썬하우스,고시원업,서울특별시 강남구 대치동 898-10
3770,심플하우스,고시원업,서울특별시 강남구 신사동 558-8
3771,심플하우스 강남원룸텔,고시원업,서울특별시 강남구 역삼동 789-1
3772,심플하우스(2층~4층),고시원업,서울특별시 강남구 역삼동 636-21
3773,심플하우스,고시원업,서울특별시 강남구 삼성동 44-15
3774,심포니하우스,고시원업,서울특별시 강남구 삼성동 150-12
3775,신사고시텔,고시원업,서울특별시 강남구 신사동 537-2
3776,모던고시텔,고시원업,서울특별시 강남구 역삼동 817-38
3777,스타리빙텔,고시원업,서울특별시 강남구 역삼동 739-2
3778,도곡보성리빙텔 (구.스카이빌고시원),고시원업,서울특별시 강남구 도곡동 952-3
3779,스마트하우스,고시원업,서울특별시 강남구 역삼동 752-22
3780,스마트빌,고시원업,서울특별시 강남구 역삼동 643-16
3781,쉐르빌리빙텔,고시원업,서울특별시 강남구 역삼동 659-24
3782,솔라리움,고시원업,서울특별시 강남구 도곡동 942-9
3783,소호원룸텔,고시원업,서울특별시 강남구 개포동 1228-3
3784,소호리빙텔,고시원업,서울특별시 강남구 역삼동 798-21
3785,소호리빙텔,고시원업,서울특별시 강남구 신사동 614-7
3786,소호 원룸텔,고시원업,서울특별시 강남구 개포동 1200-5
3787,그린빌레지던스,고시원업,서울특별시 강남구 역삼동 751-7
3788,비버하우스,고시원업,서울특별시 강남구 논현동 242-50
3789,블루빌,고시원업,서울특별시 강남구 역삼동 785-3
3790,부림,고시원업,서울특별시 강남구 역삼동 789-16
3791,보보스레지던스,고시원업,서울특별시 강남구 도곡동 416-9
3792,보보레지던그,고시원업,서울특별시 강남구 삼성동 143-22
3793,보보레지던스,고시원업,서울특별시 강남구 대치동 900-4
3794,베네스타원룸텔,고시원업,서울특별시 강남구 신사동 642-1
3795,범세리치텔,고시원업,서울특별시 강남구 도곡동 959-21
3796,심플원룸텔,고시원업,서울특별시 강남구 도곡동 957-1
3797,미르,고시원업,서울특별시 강남구 논현동 68-13
3798,모던하우스,고시원업,서울특별시 강남구 신사동 515-10
3799,모닝하우스,고시원업,서울특별시 강남구 역삼동 829-13
3800,멤버스,고시원업,서울특별시 강남구 대치동 903
3801,메종레지던스(강남점),고시원업,서울특별시 강남구 역삼동 829-8
3802,메종고시원,고시원업,서울특별시 강남구 역삼동 657
3803,위드21고시텔,고시원업,서울특별시 강남구 개포동 1244-5
3804,마이홈리빙텔,고시원업,서울특별시 강남구 도곡동 412-6
3805,심플원룸텔,고시원업,서울특별시 강남구 도곡동 957-1
3806,리빙캐슬,고시원업,서울특별시 강남구 역삼동 705-6
3807,리빙캐슬,고시원업,서울특별시 강남구 도곡동 947-11
3808,리빙캐슬(역삼점),고시원업,서울특별시 강남구 역삼동 788-20
3809,노블하우스,고시원업,서울특별시 강남구 대치동 901-71
3810,로얄학사,고시원업,서울특별시 강남구 대치동 903-15
3811,로뎀하우스,고시원업,서울특별시 강남구 논현동 181-6
3812,렌트하우스 논현점,고시원업,서울특별시 강남구 논현동 160-15
3813,라임,고시원업,서울특별시 강남구 대치동 953-13
3814,라세느빌원룸텔,고시원업,서울특별시 강남구 신사동 662-16
3815,도곡레지던스,고시원업,서울특별시 강남구 도곡동 947-17
3816,더하우스,고시원업,서울특별시 강남구 역삼동 700-33
3817,더프레스티지,고시원업,서울특별시 강남구 역삼동 752-23
3818,더큐브하우스,고시원업,서울특별시 강남구 역삼동 751-8
3819,뉴 더존 하우스,고시원업,서울특별시 강남구 논현동 273
3820,코쿤하우스 압구정점,고시원업,서울특별시 강남구 신사동 549-9
3821,작심하우스 논현1호점,고시원업,서울특별시 강남구 논현동 237-5
3822,논현고시원,고시원업,서울특별시 강남구 논현동 111-29
3823,노블하이츠고시텔,고시원업,서울특별시 강남구 역삼동 684-6
3824,노블하우스,고시원업,서울특별시 강남구 역삼동 637-35
3825,노블레지던스 대치점,고시원업,서울특별시 강남구 대치동 957-11
3826,노블레지던스(양재역점),고시원업,서울특별시 강남구 도곡동 902-2
3827,노블레지던스 (청담점),고시원업,서울특별시 강남구 청담동 124-8
3828,노블레지던스원룸텔,고시원업,서울특별시 강남구 논현동 229-15
3829,노블레지던스,고시원업,서울특별시 강남구 신사동 643-2
3830,네오원룸텔,고시원업,서울특별시 강남구 삼성동 127-8
3831,힐링하우스,고시원업,서울특별시 강남구 역삼동 831-26
3832,기선영동빌,고시원업,서울특별시 강남구 논현동 124-33
3833,팰리스원룸텔,고시원업,서울특별시 강남구 역삼동 779-5
3834,그린빌고시원,고시원업,서울특별시 강남구 논현동 273-16
3835,그린빌고시원,고시원업,서울특별시 강남구 대치동 935-10
3836,그린 고시텔,고시원업,서울특별시 강남구 대치동 909-1
3837,노블하우스,고시원업,서울특별시 강남구 역삼동 637-35
3838,굿모닝하우스,고시원업,서울특별시 강남구 역삼동 642-4
3839,골드리빙텔,고시원업,서울특별시 강남구 개포동 186-18
3840,경희리빙텔,고시원업,서울특별시 강남구 역삼동 751-6
3841,개포고시원,고시원업,서울특별시 강남구 개포동 1218-21
3842,강남타워원룸텔,고시원업,서울특별시 강남구 역삼동 645-15
3843,강남여학사,고시원업,서울특별시 강남구 대치동 961-2
3844,하이퍼메디컬학사,고시원업,서울특별시 강남구 역삼동 636-16
3845,강남SOHO리빙텔,고시원업,서울특별시 강남구 역삼동 687
3846,강남고시원,고시원업,서울특별시 강남구 역삼동 817-12
3847,모닝레지던스,고시원업,서울특별시 강남구 역삼동 828-78
3848,강남고시텔,고시원업,서울특별시 강남구 역삼동 830-66
3849,가인고시텔,고시원업,서울특별시 강남구 역삼동 637-29
3850,W.1(더블유원)고시원,고시원업,서울특별시 강남구 논현동 138-20
3851,찬호코퍼레이션,고시원업,서울특별시 강남구 역삼동 793-18
3852,PRIME원룸텔,고시원업,서울특별시 강남구 논현동 186-6
3853,MH고시원,고시원업,서울특별시 강남구 역삼동 830-32
3854,한림고시원,고시원업,서울특별시 강남구 대치동 897-3
3855,싱글하우스,고시원업,서울특별시 강남구 역삼동 745-3
3856,부동산,고시원업,서울특별시 강남구 삼성동 116-28
3857,헤드라인고시텔,고시원업,서울특별시 강남구 일원동 644-1
3858,더하우스원룸텔역삼점,고시원업,서울특별시 강남구 역삼동 667-18
3859,명품 부경 하우스,고시원업,서울특별시 강남구 신사동 660-12
3860,코쿤빌,고시원업,서울특별시 강남구 역삼동 810-12
3861,르네상스라이프고시원,고시원업,서울특별시 강남구 역삼동 673-33
3862,세종리빙텔 강남점,고시원업,서울특별시 강남구 역삼동 789-21
3863,초코하우스,고시원업,서울특별시 강남구 삼성동 9-24
3864,소호리빙텔역삼점(2층),고시원업,서울특별시 강남구 역삼동 636-31
3865,아이비하우스,고시원업,서울특별시 강남구 역삼동 696-27
3866,청운고시원,고시원업,서울특별시 강남구 대치동 922-25
3867,마이홈원룸텔,고시원업,서울특별시 강남구 역삼동 718-16
3868,마이리빙텔,고시원업,서울특별시 강남구 논현동 17-1
3869,쉐르빌리빙텔,고시원업,서울특별시 강남구 논현동 145-14
3870,미래고시텔,고시원업,서울특별시 강남구 대치동 961-5
3871,강대학사 본원,고시원업,서울특별시 강남구 역삼동 827-73
3872,삼성역레지던스,고시원업,서울특별시 강남구 삼성동 170-11
3873,코코학사(별관),고시원업,서울특별시 강남구 대치동 961-3
3874,원스룸대치점,고시원업,서울특별시 강남구 대치동 916
3875,아이고시텔,고시원업,서울특별시 강남구 대치동 959-11
3876,개포레지던스,고시원업,서울특별시 강남구 개포동 1217-3
3877,역삼싱글리빙텔,고시원업,서울특별시 강남구 역삼동 666-14
3878,싱글하우스(구.사이버리아PC),고시원업,서울특별시 강남구 청담동 49-8
3879,클린원룸텔,고시원업,서울특별시 강남구 논현동 235-4
3880,강남YM 리빙텔,고시원업,서울특별시 강남구 역삼동 636-19
3881,스타고시텔,고시원업,서울특별시 강남구 논현동 194-7
3882,아이비스텔고시원,고시원업,서울특별시 강남구 논현동 188-15
3883,스위트홈,고시원업,서울특별시 강남구 역삼동 659-5
3884,강남학사원,고시원업,서울특별시 강남구 역삼동 635-13
3885,소호리빙텔 삼성점,고시원업,서울특별시 강남구 삼성동 151-18
3886,코아 리빙텔,고시원업,서울특별시 강남구 역삼동 828-54
3887,늘봄고시원,고시원업,서울특별시 강남구 논현동 242-52
3888,강남아인스빌,고시원업,서울특별시 강남구 역삼동 696-9
3889,싱글즈캐슬,고시원업,서울특별시 강남구 대치동 900-52
3890,보보레지던스,고시원업,서울특별시 강남구 논현동 22
3891,강남클라임고시원,고시원업,서울특별시 강남구 대치동 922-17
3892,드림하우스강남원룸텔,고시원업,서울특별시 강남구 역삼동 770-20
3893,코니하우스,고시원업,서울특별시 강남구 신사동 660-13
3894,아카데미하우스,고시원업,서울특별시 강남구 역삼동 750-26
3895,강남청솔학사,고시원업,서울특별시 강남구 역삼동 637-30
3896,심플하우스,고시원업,서울특별시 강남구 일원동 645
3897,굿모닝하우스,고시원업,서울특별시 강남구 논현동 5-9
